episode,n_matched,energy_laugh,energy_nolaugh,base_laugh_rTPJ,base_nolaugh_rTPJ,match_laugh_rTPJ,match_nolaugh_rTPJ,base_laugh_visual_cortex,base_nolaugh_visual_cortex,match_laugh_visual_cortex,match_nolaugh_visual_cortex,base_laugh_auditory_cortex,base_nolaugh_auditory_cortex,match_laugh_auditory_cortex,match_nolaugh_auditory_cortex
s02e19b,183,-24.25401019560475,-24.488118251475345,0.2514793562485144,0.3655843062924417,0.24555266916742582,0.36260766836963204,0.5073103895964824,0.4541683491660608,0.4240145414780829,0.4574147143291971,0.2954089887280206,0.38141148696753757,0.3064466351222998,0.3742634870160418
s02e20a,192,-24.1980290405613,-25.365815669268713,0.16071759045861114,0.25140019246511464,0.19491570316502982,0.24946894650589577,0.47361611891722033,0.5228330501378372,0.5173713068420046,0.5203185811534479,0.1859345020027778,0.22297083786224495,0.1534210481406534,0.20881129092292672
s02e20b,223,-24.053266290426667,-23.92831819313013,0.09715540325160449,0.1872432101363515,0.09881276044592839,0.19308363690973643,0.33473696018738663,0.47152675737285527,0.29626667526976275,0.4860169065985618,0.22091299404332668,0.20861455397059933,0.20124046367059004,0.1857656319046931
s02e21a,229,-24.491675529684258,-25.704875653401075,0.20460085223131008,0.187818146904004,0.20566426452918243,0.17876311771382847,0.5080147460280416,0.5956629557089643,0.49803447333542233,0.5513926518771793,0.2564377053222313,0.20504000086706042,0.2626232703421018,0.19106402647883505
s02e21b,237,-23.61576863448758,-25.566152190670824,0.18354406209920834,-0.006009020116525853,0.18186754196964053,0.0114038690331913,0.4504134534493181,0.45752536121290915,0.44063953614601986,0.45079755527171583,0.2625666154155744,0.31128795249570423,0.26398084264848104,0.3142559096893128
s02e22a,186,-24.006650885312478,-25.742601218049845,0.25739655169285897,0.2920080261542451,0.29486316586195294,0.2932204530551002,0.3838204346283478,0.5111414271680156,0.3968006248752897,0.49958498077927765,0.24161163307629907,0.2911719788696401,0.24381057518748617,0.28916210807858567
s02e22b,192,-22.010003282616907,-23.72189436477379,0.3056356649942655,0.3609887347954451,0.2916108748420107,0.3539777897094521,0.48759047172208025,0.5318654940675124,0.47999215861329386,0.5030836832012987,0.3100933996587613,0.2561947807592792,0.28848766019138283,0.2589560015539521
s02e23a,223,-24.671650441162093,-25.51127558564072,0.2561795239224824,0.24899384351666418,0.23764249462302556,0.19518537726477472,0.595013909160525,0.5637738795452846,0.5784738459947117,0.5579949652086578,0.2798068409006403,0.25471948093610847,0.29106854123897913,0.25512798635234274
s02e23b,197,-23.3556711800623,-26.767144785301507,0.13347720208118988,0.035361093607816044,0.13910134043080094,0.0371686108851482,0.4934564469766696,0.5206751252592992,0.5068429150982784,0.49750794532088377,0.234636124077227,0.21511758505485853,0.2113947003451074,0.18544316201931307
s02e24a,194,-23.42380103928872,-27.64126348103973,0.15769112085127582,0.21921528095160123,0.14290704206520646,0.17653345743789176,0.3439671231342348,0.45973735030713453,0.3337523105513098,0.41923364059681595,0.1421466381329208,0.22956269960467376,0.163882711457519,0.2222056788828702
s02e24b,174,-24.894767632380788,-24.711263027678736,0.06311308615400936,0.16637387811960014,0.05940196512663176,0.10360390979001383,0.44839820502673255,0.408827877889471,0.3928353941304888,0.39607800298767054,0.31571737115133014,0.25044308369544777,0.31287989735404426,0.26144850282782944
s03e01a,202,-25.50017868701102,-28.072961155906988,0.181339996590542,0.16962071254982733,0.19995104714186396,0.18370713638680294,0.4838668596803295,0.5099614138851499,0.4489168135454693,0.4893151161536174,0.2505769079844126,0.43457161473017397,0.28259831478055014,0.4381989063948319
s03e01b,207,-24.644863205068244,-25.798542665612747,0.012836154781727104,0.019599380147730244,0.012083571440331299,0.04608802966389327,0.29077282302555824,0.41306553341537416,0.28270509864797627,0.3805645653094348,0.30944704545225626,0.31554934832573794,0.28453642780339294,0.3307454383586978
